step,observation,action,reward,done,total_reward
188,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.6
189,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.2,False,1.4000000000000001
190,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.4000000000000001
191,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.4000000000000001
192,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.4000000000000001
193,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Place Stone,0.0,False,1.4000000000000001
194,"You took action place_stone.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.4000000000000001
195,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.2,False,1.2000000000000002
196,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 1/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.2000000000000002
197,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 1/9
- food: 3/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.2000000000000002
198,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 1/9
- food: 2/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.2000000000000002
199,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 1/9
- food: 2/9
- drink: 8/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.1,True,1.1
