step,observation,action,reward,done,total_reward
177,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
178,"You took action make_iron_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.0
179,"You took action make_iron_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
180,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
181,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
182,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
183,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
184,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 4/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
185,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
186,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
187,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 1/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
188,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
189,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
190,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
191,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Do,0.0,False,0.0
192,"You took action do.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
193,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
194,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
195,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
196,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
197,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
198,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
199,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
200,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
201,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
202,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
203,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
204,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
205,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,0.0
206,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 2/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
207,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.0
208,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 9/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Wood Pickaxe,-0.1,False,-0.1
209,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
210,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
211,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
212,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
213,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
214,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
215,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 3/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
216,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
217,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
218,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
219,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
220,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
221,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Place Stone,0.0,False,-0.1
222,"You took action place_stone.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
223,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.1
224,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 8/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.2
225,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.2
226,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
227,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
228,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
229,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
230,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
231,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
232,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 1/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Place Stone,0.0,False,-0.2
233,"You took action place_stone.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.2
234,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
235,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
236,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
237,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
238,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
239,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.2
240,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 7/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Do,-0.1,False,-0.30000000000000004
241,"You took action do.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
242,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Do,0.0,False,-0.30000000000000004
243,"You took action do.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
244,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
245,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
246,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 2/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
247,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
248,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
249,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
250,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
251,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
252,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
253,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
254,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 3 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
255,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.30000000000000004
256,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 6/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,-0.1,False,-0.4
257,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
258,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
259,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
260,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
261,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
262,"You took action make_stone_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 4 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,-0.4
263,"You took action make_wood_pickaxe.

You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 4 steps to your north-west
- cow 5 steps to your north-east

You face grass at your front.

Your status:
- health: 5/9
- food: 0/9
- drink: 0/9
- energy: 1/9

You have nothing in your inventory.",Make Stone Pickaxe,0.0,False,-0.4
